reactor_id|plant|unit|field|verdict|confidence|visible|corrected_value|source
59|Daya Bay|2|constructor|CONFIRMED|HIGH|yes|Framatome|Same as Unit 1
59|Daya Bay|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 1
59|Daya Bay|2|turbine_supplier|CONFIRMED|HIGH|yes|Alstom (GEC Alsthom)|Same as Unit 1
60|Fangchenggang|1|architect_engineer|UNVERIFIABLE|LOW|no||No source found
60|Fangchenggang|1|constructor|UNVERIFIABLE|MED|no||CGN confirmed as owner/developer via WNA China profile; distinct EPC contractor not named
60|Fangchenggang|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
60|Fangchenggang|1|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
61|Fangchenggang|2|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 1
61|Fangchenggang|2|constructor|UNVERIFIABLE|MED|no||Same as Unit 1
61|Fangchenggang|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 1
61|Fangchenggang|2|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Unit 1
62|Fangchenggang|3|architect_engineer|UNVERIFIABLE|LOW|no||No source found
62|Fangchenggang|3|constructor|UNVERIFIABLE|MED|no||CGN confirmed as owner (HPR1000 demonstration project, Bradwell B reference plant)
62|Fangchenggang|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
62|Fangchenggang|3|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
63|Fangchenggang|4|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 3
63|Fangchenggang|4|constructor|UNVERIFIABLE|MED|no||Same as Unit 3
63|Fangchenggang|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 3
63|Fangchenggang|4|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Unit 3
64|Fangjiashan|1|architect_engineer|UNVERIFIABLE|LOW|no||"CNPEC" guess inconsistent with confirmed CNNC ownership; correct AE not independently named in sources found
64|Fangjiashan|1|constructor|WRONG|MED|no|China Nuclear Power Engineering Co. (CNPE), a CNNC subsidiary — Fangjiashan is CNNC-owned (72% stake), not CGN|Wikipedia: Fangjiashan Nuclear Power Plant; WNA China country profile
64|Fangjiashan|1|rpv_manufacturer|CONFIRMED|MED|yes|China First Heavy Industries|Wikipedia: Fangjiashan Nuclear Power Plant
64|Fangjiashan|1|turbine_supplier|CONFIRMED|MED|yes|Dongfang Electric|Wikipedia: Fangjiashan Nuclear Power Plant
65|Fangjiashan|2|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 1
65|Fangjiashan|2|constructor|WRONG|MED|no|China Nuclear Power Engineering Co. (CNPE), CNNC subsidiary|Same as Unit 1
65|Fangjiashan|2|rpv_manufacturer|CONFIRMED|MED|yes|China First Heavy Industries|Same as Unit 1
65|Fangjiashan|2|turbine_supplier|CONFIRMED|MED|yes|Dongfang Electric|Same as Unit 1
66|Fuqing|1|architect_engineer|CONFIRMED|MED|yes|China Nuclear Power Engineering Co. (CNPE)|CNPE project materials (direct confirmation on Unit 5, extrapolated to Unit 1 per CNNC-fleet practice)
66|Fuqing|1|constructor|WRONG|HIGH|no|China Nuclear Engineering Corporation (CNECC)|WNN coverage of Fuqing Unit 1 performance test naming CNECC as plant constructor
66|Fuqing|1|rpv_manufacturer|CONFIRMED|HIGH|yes|China First Heavy Industries|CFHI corporate news: Fuqing Unit 1 RPV completed at Dalian facility, 2011
66|Fuqing|1|turbine_supplier|WRONG|HIGH|no|Dongfang Electric (Dongfang Steam Turbine Co.)|Chinese technical source: Fuqing Unit 1 turbine "manufactured by Dongfang Steam Turbine Co.", thermal acceptance test Nov 2014
67|Fuqing|2|architect_engineer|CONFIRMED|MED|yes|China Nuclear Power Engineering Co. (CNPE)|Pattern inference from Unit 5 confirmation
67|Fuqing|2|constructor|WRONG|MED|no|China Nuclear Engineering Corporation (CNECC)|Same constructor entity per WNN Fuqing coverage pattern, not independently re-verified per unit
67|Fuqing|2|rpv_manufacturer|CONFIRMED|MED|yes|China First Heavy Industries|CFHI general domestic-supply statement covering Fuqing units; not unit-specific
67|Fuqing|2|turbine_supplier|WRONG|MED|no|Dongfang Electric|Inferred from Unit 1 and Units 5-6 confirmed pattern; no Unit-2-specific citation found
68|Fuqing|3|architect_engineer|CONFIRMED|MED|yes|China Nuclear Power Engineering Co. (CNPE)|Pattern inference
68|Fuqing|3|constructor|WRONG|MED|no|China Nuclear Engineering Corporation (CNECC)|Same as Unit 2
68|Fuqing|3|rpv_manufacturer|CONFIRMED|MED|yes|China First Heavy Industries|CFHI general statement, not unit-specific
68|Fuqing|3|turbine_supplier|WRONG|LOW|no|Dongfang Electric|No Unit-3-specific citation found; inferred from batch pattern only
69|Fuqing|4|architect_engineer|CONFIRMED|MED|yes|China Nuclear Power Engineering Co. (CNPE)|Pattern inference
69|Fuqing|4|constructor|WRONG|MED|no|China Nuclear Engineering Corporation (CNECC)|Same as Unit 3
69|Fuqing|4|rpv_manufacturer|CONFIRMED|MED|yes|China First Heavy Industries|CFHI general statement, not unit-specific
69|Fuqing|4|turbine_supplier|WRONG|LOW|no|Dongfang Electric|No Unit-4-specific citation found; inferred from batch pattern only
70|Fuqing|5|architect_engineer|CONFIRMED|HIGH|yes|China Nuclear Power Engineering Co. (CNPE)|Industry press: CNPE named directly as EPC/design lead for Unit 5 — clearest unit-specific confirmation found
70|Fuqing|5|constructor|WRONG|HIGH|no|China Nuclear Engineering Corporation (CNECC)|CNPE/industry press: CNECC regional bureaus (23rd/24th/5th Construction Co.) executed construction
70|Fuqing|5|rpv_manufacturer|CONFIRMED|HIGH|yes|China First Heavy Industries|CFHI corporate news: delivered world's first Hualong One (HPR1000) RPV for Fuqing Unit 5, Aug 2017
70|Fuqing|5|turbine_supplier|CONFIRMED|HIGH|yes|Dongfang Electric|Multiple Chinese industry sources: "Dongfang Electric is the largest equipment supplier for Units 5 and 6"
71|Fuqing|6|architect_engineer|CONFIRMED|MED|yes|China Nuclear Power Engineering Co. (CNPE)|Same Unit 5/6 demonstration project sourcing; not independently isolated for Unit 6
71|Fuqing|6|constructor|WRONG|MED|no|China Nuclear Engineering Corporation (CNECC)|Same demonstration project as Unit 5, same EPC entity per CNPE/industry sourcing
71|Fuqing|6|rpv_manufacturer|CONFIRMED|MED|yes|China First Heavy Industries|CFHI dominant domestic RPV supplier + Unit 5 confirmation extended by same-project sourcing
71|Fuqing|6|turbine_supplier|CONFIRMED|HIGH|yes|Dongfang Electric|Same sources explicitly cover "Units 5 and 6"
72|Haiyang|1|architect_engineer|UNVERIFIABLE|LOW|no||SNPTC guess not corroborated by any source found
72|Haiyang|1|constructor|WRONG|MED|no|China Nuclear Engineering & Construction Group (CNECC) — Westinghouse is reactor technology licensor, not EPC/civil constructor|WNA China country profile
72|Haiyang|1|rpv_manufacturer|CONFIRMED|MED|yes|Doosan Heavy Industries|WNA China country profile
72|Haiyang|1|turbine_supplier|UNVERIFIABLE|LOW|no||Single unreliable/internally-inconsistent source (WNA); Harbin Electric guess not confirmed
73|Haiyang|2|architect_engineer|UNVERIFIABLE|LOW|no||No source found
73|Haiyang|2|constructor|WRONG|MED|no|China Nuclear Engineering & Construction Group (CNECC), not Westinghouse|WNA China country profile
73|Haiyang|2|rpv_manufacturer|WRONG|MED|no|Shanghai Electric Group Corporation (SEC), not Doosan|WNA China country profile
73|Haiyang|2|turbine_supplier|UNVERIFIABLE|LOW|no||WNA source internally inconsistent (names both MHI and Shanghai Electric elsewhere); Harbin Electric guess unconfirmed
74|Hongyanhe|1|architect_engineer|CONFIRMED|MED|yes|CNPEC|power-technology.com project page (project-level statement)
74|Hongyanhe|1|constructor|CONFIRMED|MED|yes|CGN (CGNPC)|power-technology.com project page (project-level statement; JV also includes SPIC and Dalian Construction Investment Group per Wikipedia)
74|Hongyanhe|1|rpv_manufacturer|CONFIRMED|MED|yes|China First Heavy Industries|power-technology.com: unit-1-specific statement naming CFHI as RPV supplier
74|Hongyanhe|1|turbine_supplier|UNVERIFIABLE|LOW|no||No source found (Wikipedia, WNA, power-technology all silent on turbine supplier)
75|Hongyanhe|2|architect_engineer|UNVERIFIABLE|LOW|no||Same as constructor
75|Hongyanhe|2|constructor|UNVERIFIABLE|LOW|no||Only project-level statement found (see Unit 1), not unit-specific
75|Hongyanhe|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||Source explicitly states RPV supplier not specified for Units 2-6; do not carry over Unit 1's CFHI
75|Hongyanhe|2|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
76|Hongyanhe|3|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 2
76|Hongyanhe|3|constructor|UNVERIFIABLE|LOW|no||Same as Unit 2
76|Hongyanhe|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 2
76|Hongyanhe|3|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
77|Hongyanhe|4|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 2
77|Hongyanhe|4|constructor|UNVERIFIABLE|LOW|no||Same as Unit 2
77|Hongyanhe|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 2
77|Hongyanhe|4|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
78|Hongyanhe|5|architect_engineer|UNVERIFIABLE|LOW|no||Same caveat as constructor
78|Hongyanhe|5|constructor|UNVERIFIABLE|LOW|no||ACPR-1000 is a newer CGN design generation; project-level EPC statement predates this phase, not confirmed to carry over
78|Hongyanhe|5|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 2
78|Hongyanhe|5|turbine_supplier|UNVERIFIABLE|LOW|no||No source found; flagged risk that ACPR-1000 units may use a different supplier than Units 1-4, but no evidence either way
79|Hongyanhe|6|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 5
79|Hongyanhe|6|constructor|UNVERIFIABLE|LOW|no||Same as Unit 5
79|Hongyanhe|6|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 5
79|Hongyanhe|6|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
80|Ling Ao|1|architect_engineer|WRONG|LOW|no|Tractebel Engineering (Belgium); EDF listed only as consultant|power-technology.com/projects/lingao/
80|Ling Ao|1|constructor|WRONG|LOW|no|LANPC (Lingao Nuclear Power Co., project company)|power-technology.com/projects/lingao/
80|Ling Ao|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||power-technology.com names Framatome as overall NSSS/reactor supplier but does not isolate RPV fabrication entity
80|Ling Ao|1|turbine_supplier|CONFIRMED|MED|yes||power-technology.com/projects/lingao/; world-nuclear.org China country profile (GEC-Alstom turbines at Daya Bay/Ling Ao)
81|Ling Ao|2|architect_engineer|WRONG|LOW|no|Tractebel Engineering (Belgium); EDF as consultant only|power-technology.com/projects/lingao/
81|Ling Ao|2|constructor|WRONG|LOW|no|LANPC (Lingao Nuclear Power Co.)|power-technology.com/projects/lingao/
81|Ling Ao|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||same ambiguity as Unit 1
81|Ling Ao|2|turbine_supplier|CONFIRMED|MED|yes||power-technology.com/projects/lingao/; world-nuclear.org
82|Ling Ao|3|architect_engineer|UNVERIFIABLE|LOW|no||No Phase II-specific AE entity found; "CNPEC" not found in any source checked
82|Ling Ao|3|constructor|WRONG|LOW|no|LANPC (CGN project company)|power-technology.com/projects/lingao/
82|Ling Ao|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||Wikipedia CPR-1000 lists CFHI only as one of several general partners, no plant-specific attribution found
82|Ling Ao|3|turbine_supplier|WRONG|MED|no|Dongfang Turbine Co. AND Alstom, jointly|power-technology.com: phase two turbines supplied by Sichuan-based Dongfang Turbine and Alstom
83|Ling Ao|4|architect_engineer|UNVERIFIABLE|LOW|no||same as Unit 3
83|Ling Ao|4|constructor|WRONG|LOW|no|LANPC|power-technology.com/projects/lingao/
83|Ling Ao|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Unit 3
83|Ling Ao|4|turbine_supplier|WRONG|MED|no|Dongfang Turbine Co. AND Alstom, jointly|power-technology.com/projects/lingao/
84|Ningde|1|architect_engineer|WRONG|LOW|no|CNPDC (China Nuclear Power Design Co.) — likely real entity behind garbled "CNPEC"|power-technology.com/projects/ningde/
84|Ningde|1|constructor|WRONG|LOW|no|CNPDC and CGN, jointly (main contract awarded to both)|power-technology.com/projects/ningde/
84|Ningde|1|rpv_manufacturer|WRONG|LOW|no|Dongfang Electric|power-technology.com/projects/ningde/: "Dongfang also supplied the pressure vessel and steam generators for unit one"
84|Ningde|1|turbine_supplier|WRONG|MED|no|Alstom (all six units, $135m contract for six 1,000MW turbine-generator packages)|power-technology.com/projects/ningde/
85|Ningde|2|architect_engineer|WRONG|LOW|no|CNPDC|power-technology.com/projects/ningde/
85|Ningde|2|constructor|WRONG|LOW|no|CNPDC and CGN, jointly|power-technology.com/projects/ningde/
85|Ningde|2|rpv_manufacturer|WRONG|LOW|no|Shanghai Electric Group Corporation (SEC)|power-technology.com/projects/ningde/: "SEC supplied the pressure vessel and steam generators for unit two"
85|Ningde|2|turbine_supplier|WRONG|MED|no|Alstom|power-technology.com/projects/ningde/
86|Ningde|3|architect_engineer|WRONG|LOW|no|CNPDC|power-technology.com/projects/ningde/
86|Ningde|3|constructor|WRONG|LOW|no|CNPDC and CGN, jointly|power-technology.com/projects/ningde/
86|Ningde|3|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com/projects/ningde/: "China First (CFHI) supplied the pressure vessel and steam generators for units three and four"
86|Ningde|3|turbine_supplier|WRONG|MED|no|Alstom|power-technology.com/projects/ningde/
87|Ningde|4|architect_engineer|WRONG|LOW|no|CNPDC|power-technology.com/projects/ningde/
87|Ningde|4|constructor|WRONG|LOW|no|CNPDC and CGN, jointly|power-technology.com/projects/ningde/
87|Ningde|4|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com/projects/ningde/
87|Ningde|4|turbine_supplier|WRONG|MED|no|Alstom|power-technology.com/projects/ningde/
88|Qinshan 1|1|architect_engineer|WRONG|HIGH|no|SNERDI (Shanghai Nuclear Engineering Research & Design Institute)|world-nuclear.org China country profile: CNP-300 "indigenous design developed by SNERDI"
88|Qinshan 1|1|constructor|CONFIRMED|HIGH|yes||world-nuclear.org China country profile: constructor CNNC for Qinshan Phase I
88|Qinshan 1|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found; CFHI Wikipedia page had no Qinshan-specific detail
88|Qinshan 1|1|turbine_supplier|UNVERIFIABLE|LOW|no||No source found naming Harbin Electric or any turbine supplier
89|Qinshan 2|1|architect_engineer|UNVERIFIABLE|LOW|no||No source explicitly names AE for Phase II; SNERDI plausible by design continuity but unconfirmed
89|Qinshan 2|1|constructor|CONFIRMED|HIGH|yes||world-nuclear.org China country profile: Qinshan Phase II (CNP-600) constructed by CNNC
89|Qinshan 2|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found; Wikipedia notes steam generators (different component) supplied by Babcock & Wilcox Canada
89|Qinshan 2|1|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
90|Qinshan 2|2|architect_engineer|UNVERIFIABLE|LOW|no||same as Unit 1
90|Qinshan 2|2|constructor|CONFIRMED|HIGH|yes||world-nuclear.org China country profile (Phase II attribution)
90|Qinshan 2|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Unit 1
90|Qinshan 2|2|turbine_supplier|UNVERIFIABLE|LOW|no||same as Unit 1
91|Qinshan 2|3|architect_engineer|UNVERIFIABLE|LOW|no||same as Unit 1
91|Qinshan 2|3|constructor|CONFIRMED|HIGH|yes||world-nuclear.org China country profile (Phase II attribution)
91|Qinshan 2|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Unit 1
91|Qinshan 2|3|turbine_supplier|UNVERIFIABLE|LOW|no||same as Unit 1
92|Qinshan 2|4|architect_engineer|UNVERIFIABLE|LOW|no||same as Unit 1
92|Qinshan 2|4|constructor|CONFIRMED|HIGH|yes||world-nuclear.org China country profile (Phase II attribution)
92|Qinshan 2|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Unit 1
92|Qinshan 2|4|turbine_supplier|UNVERIFIABLE|LOW|no||same as Unit 1
93|Qinshan 3|1|architect_engineer|UNVERIFIABLE|LOW|no||No source uses "architect-engineer" terminology for AECL's role, though AECL confirmed as vendor
93|Qinshan 3|1|constructor|CONFIRMED|HIGH|yes||Wikipedia CANDU reactor / world-nuclear.org: two CANDU 6 units at Qinshan supplied by AECL
93|Qinshan 3|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source names a calandria/pressure-tube manufacturer; see NOTES on schema fit for CANDU
93|Qinshan 3|1|turbine_supplier|UNVERIFIABLE|LOW|no||No source found naming Harbin Electric or any turbine supplier
94|Qinshan 3|2|architect_engineer|UNVERIFIABLE|LOW|no||same as Unit 1
94|Qinshan 3|2|constructor|CONFIRMED|HIGH|yes||same sources as Unit 1
94|Qinshan 3|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Unit 1
94|Qinshan 3|2|turbine_supplier|UNVERIFIABLE|LOW|no||same as Unit 1
95|Sanmen|1|architect_engineer|WRONG|MED|no|Westinghouse / Shaw Group|Wikipedia Sanmen Nuclear Power Station: Shaw Group (now part of Westinghouse) provided engineering/procurement/project-management (AE role); constructor/AE values appear swapped in DB
95|Sanmen|1|constructor|WRONG|MED|no|State Nuclear Power Technology Corporation (SNPTC)|Wikipedia Sanmen Nuclear Power Station: SNPTC named as general contractor/constructor
95|Sanmen|1|rpv_manufacturer|CONFIRMED|HIGH|yes||Wikipedia Sanmen / AP1000 articles: Doosan Heavy Industries (Korea) manufactured Unit 1's RPV
95|Sanmen|1|turbine_supplier|CONFIRMED|MED|yes||power-technology.com Sanmen project page + WNA summary: Harbin supplied turbines under MHI turbine-island license
96|Sanmen|2|architect_engineer|WRONG|MED|no|Westinghouse / Shaw Group|same reasoning as Sanmen 1
96|Sanmen|2|constructor|WRONG|MED|no|State Nuclear Power Technology Corporation (SNPTC)|same reasoning as Sanmen 1
96|Sanmen|2|rpv_manufacturer|WRONG|HIGH|no|China First Heavy Industries (CFHI)|Wikipedia AP1000 article: "CFHI manufactured the first domestically produced AP1000 RPV, for the second AP1000 unit of Sanmen" (2014) — DB value appears copied from Unit 1
96|Sanmen|2|turbine_supplier|CONFIRMED|MED|yes||same sourcing as Sanmen 1 (Harbin under MHI license, stated to apply to both units)
97|Shidao Bay|1|architect_engineer|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Shidao_Bay_Nuclear_Power_Plant - JV includes China Nuclear Engineering & Construction Group (CNEC) and Tsinghua University
97|Shidao Bay|1|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Shidao_Bay_Nuclear_Power_Plant - JV of Huaneng/CNNC/Tsinghua; CNEC construction arm is a CNNC-group subsidiary
97|Shidao Bay|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||en.wikipedia.org/wiki/Shidao_Bay_Nuclear_Power_Plant - confirms a reactor pressure vessel exists (design life stated) but manufacturer unnamed; "None" as a value is suspect since HTR-PM does have a pressure vessel, but no source names it
97|Shidao Bay|1|turbine_supplier|UNVERIFIABLE|MED|no||en.wikipedia.org/wiki/Shidao_Bay_Nuclear_Power_Plant - article names no turbine supplier
98|Taipingling|1|architect_engineer|UNVERIFIABLE|LOW|no||Wikipedia article does not name an AE firm; "CNPEC" could not be confirmed as a real CGN entity in any source checked this session (see NOTES)
98|Taipingling|1|constructor|CONFIRMED|HIGH|yes||en.wikipedia.org/wiki/Taipingling_Nuclear_Power_Plant - "owned by CGN Huizhou Nuclear Power Co."
98|Taipingling|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||not specified in sources checked
98|Taipingling|1|turbine_supplier|UNVERIFIABLE|LOW|no||not specified in sources checked
99|Taipingling|2|architect_engineer|UNVERIFIABLE|LOW|no||same as Taipingling Unit 1
99|Taipingling|2|constructor|CONFIRMED|HIGH|yes||same as Taipingling Unit 1
